Region,Sex,Age,Exposure,Deaths,Baseline,Baseline2,Excess,Excess_pos,Excess_epi,lp,up,epi_lp,epi_up,p_score,p_score_pos,p_score_epi,Excess_pos_rate,Excess_epi_rate
British Columbia,b,0,2223718.1534904507,2015,1442.7050719526883,1430.921903636195,572.2949280473117,584.0780963638049,470.70993804937007,185.97500000000014,1829.0249999999999,185.97500000000014,1064.0249999999999,39.66818576943905,41.641773961676165,32.62689978709705,26.265832989986116,21.16769777278303
British Columbia,b,45,1135736.3260502815,5015,4297.822337821524,4270.571526915445,717.1776621784755,744.4284730845548,437.9319898706896,115.95000000000027,4899.049999999999,115.95000000000027,1849.0499999999997,16.687001132345493,18.069695803643484,10.189625243854739,65.5458891302203,38.55930111821583
British Columbia,b,65,700681.7766317409,13720,12868.223821785446,12754.750080769276,851.776178214554,965.2499192307248,446.75802444014397,156,13564,156,2769,6.6192210363370085,8.457426867762141,3.471792460462164,137.75867325546756,63.76047434653746
British Columbia,b,85,97986.26932685802,11930,11729.74083348879,11419.350433018346,200.2591665112111,510.6495669816543,231.04063031815247,49.92500000000041,11880.074999999999,49.92500000000041,1640.0749999999996,1.7072769923395459,7.189900793990089,1.9696993616305836,521.1440036340738,235.78878133165568
British Columbia,b,All,4158122.525499331,32700,30159.570842193683,30127.60651437487,2540.429157806317,2572.393485625131,2020.1696843902996,804.8000000000011,31895.199999999997,804.8000000000011,17020.199999999997,8.423293458314784,8.644423220946273,6.698270658294825,61.86430221452465,48.58369785887216
British Columbia,f,0,1092037.6281706735,580,514.1193976151459,467.87754489954216,65.88060238485409,112.12245510045787,20.36688501269635,5.975000000000136,574.0249999999999,5.975000000000136,39.024999999999864,12.814261179495578,33.84738368883762,3.961508767646693,10.267270303522395,1.8650350946985161
British Columbia,f,45,584124.2259889576,1700,1670.6371377749858,1588.17350452082,29.362862225014098,111.82649547918005,19.959098620534988,7,1693,7,53,1.757584670009238,12.233558120714694,1.194699804597743,19.1443002196752,3.416927039234339
British Columbia,f,65,366604.2855259502,5645,5486.180115991328,5311.863294109681,158.8198840086716,333.13670589031915,164.95987181963469,48,5597,48,782,2.894908308710775,9.55321136247389,3.006825666164392,90.87092514818352,44.99671125856437
British Columbia,f,85,59163.76966142469,6775,6820.853227691631,6513.212535915743,-45.85322769163085,261.7874640842572,86.33775682509571,9.975000000000136,6765.025,9.975000000000136,555.0249999999999,-0.6722506138304496,8.74266197702216,1.2657911546106515,442.4793511001463,145.93011452647295
British Columbia,f,All,2101929.909347006,14735,14414.061992726738,14111.294762789941,320.9380072732611,623.7052372100579,301.85784839540486,74.97500000000014,14660.025,74.97500000000014,2305.0249999999996,2.2265618632360873,6.56546746929183,2.094190024628184,29.672979790454605,14.360985447377796
British Columbia,m,0,1131680.525319777,1460,932.8824986971459,929.3707469063497,527.1175013028541,530.6292530936503,412.9589676632322,175.97500000000014,1284.0249999999999,175.97500000000014,764.0249999999999,56.50416874997879,57.47340409222825,44.26698627533116,46.88860868606989,36.49077265392927
British Columbia,m,45,551612.1000613238,3300,2616.128350222274,2592.415563789612,683.8716497777258,707.5844362103878,466.91364278358634,150.95000000000027,3149.0499999999997,150.95000000000027,1494.0499999999997,26.140600086368938,28.209104776937632,17.8475051785558,128.27572784058293,84.64528655765139
British Columbia,m,65,334077.49110579066,8075,7382.440828847918,7338.764017370747,692.5591711520817,736.2359826292536,292.74961656757813,93.95000000000027,7981.049999999999,93.95000000000027,1461.0499999999997,9.381167925461863,10.627304437918728,3.9654854451879773,220.37880498692843,87.62925499667219
British Columbia,m,85,38822.49966543333,5165,4909.533496210307,4782.811290103534,255.4665037896929,382.18870989646615,183.69588857416943,49.975000000000136,5115.025,49.975000000000136,845.0249999999999,5.203478171335196,10.640413872407306,3.74161595426461,984.4515762511764,473.1686268458599
British Columbia,m,All,2056192.6161523247,17980,15743.071984183347,15736.336821369609,2236.9280158166525,2243.6631786303915,1862.8614325340654,764.825000000001,17215.175,764.825000000001,11550.175,14.20896771649165,14.300649299703206,11.83289661894218,109.11736386004893,90.59761317594689
Alberta,b,0,2187213.7141195727,2185,1546.4791350976896,1546.4791350976896,638.5208649023106,638.5208649023106,475.0259277468125,184,2001,184,1096,41.28868281575462,41.28868281575462,30.71660761312538,29.193345889353882,21.718313335376394
Alberta,b,45,891558.2571795428,4140,3728.2968658307495,3689.6432605195164,411.7031341692506,450.35673948048384,208.86318079243438,55,4085,55,865,11.042659664321386,13.25359418956027,5.602107029261338,50.51343934665512,23.426756368470638
Alberta,b,65,436618.7264871257,9185,8785.895012909668,8672.525908474001,399.1049870903315,512.4740915259993,99.95226274779776,10.950000000000273,9174.05,10.950000000000273,709.0499999999997,4.542564946472738,7.216388887926528,1.1376446292714837,117.37336500639312,22.892344437898267
Alberta,b,85,57987.4331677857,7420,7115.8455812282855,6943.142446507323,304.1544187717144,476.85755349267674,281.4819862743166,109.97500000000014,7310.025,109.97500000000014,1260.0249999999999,4.274325732616768,9.355427937970573,3.9557067822954206,822.346373071726,485.418944928728
Alberta,b,All,3573378.1309540267,22905,21148.34764859079,21110.596768983025,1756.6523514092119,1794.4032310169753,1107.001261158261,448.9500000000003,22456.05,448.9500000000003,7786.049999999999,8.306333811976385,8.67883618201002,5.234457459999353,50.215878791923494,30.9791245311817
Alberta,f,0,1070878.1628844363,700,498.2958642828841,477.8543963644085,201.7041357171159,222.1456036355915,133.75598214590084,44,656,44,231,40.478789846549446,50.765897185357666,26.842683580846895,20.744246295697813,12.490308121105565
Alberta,f,45,441932.96571674343,1560,1389.1675109773928,1356.7629488743362,170.8324890226073,203.2370511256638,0,0,1560,0,0,12.297472239500662,17.367928083842866,0,45.98820791656634,0
Alberta,f,65,227701.5586009247,3940,3885.4969998111433,3759.428444459391,54.50300018885676,180.57155554060915,27.501181353324228,7,3933,7,113,1.4027291796006036,8.156561972719146,0.7077905697690845,79.30185311427017,12.077730834299413
Alberta,f,85,36016.359953645944,4290,4154.187448944566,3987.227924302048,135.81255105543386,302.77207569795195,124.82751512358377,19.950000000000273,4270.049999999999,19.950000000000273,620.0499999999997,3.269292797318024,11.780906666445334,3.0048599553517574,840.6515152770241,346.58559411400887
Alberta,f,All,1776529.0471557504,10475,9912.77461441925,9825.260669810566,562.2253855807511,649.7393301894331,349.02159349716806,52.900000000000546,10422.099999999999,52.900000000000546,2467.0999999999995,5.671725701933439,7.503651043716597,3.5209273596261914,36.57352696988971,19.646264385935982
Alberta,m,0,1116335.5512351366,1485,1048.3304167770393,1046.7237500326066,436.6695832229607,438.2762499673933,281.7874644550649,99.92500000000041,1385.0749999999996,99.92500000000041,605.0749999999996,41.65381221747306,42.02473830350397,26.879642138151926,39.260260902958386,25.242183153917246
Alberta,m,45,449625.29146279936,2580,2338.0941367349337,2274.1013851209136,241.9058632650661,305.89861487908627,135.57870095930767,38,2542,38,432,10.346284157868823,16.26538591960971,5.798684442562219,68.03412100860332,30.15370877341428
Alberta,m,65,208917.16788620094,5255,4901.885736338193,4830.248525057499,353.11426366180666,424.7514749425011,86.81932718904284,17.975000000000136,5237.025,17.975000000000136,432.02499999999986,7.203641264914307,10.276669692006912,1.7711413904539342,203.31094818108346,41.55681798076743
Alberta,m,85,21971.073214139757,3150,2959.8699622274376,2856.9551383417165,190.1300377725623,293.0448616582834,153.19157183740174,61.975000000000136,3088.0249999999996,61.975000000000136,468.02499999999986,6.423594286199008,13.859499585066448,5.175618314059927,1333.7758187874535,697.242098027389
Alberta,m,All,1796849.0837982765,12425,11234.18438030943,11215.188096046348,1190.8156196905693,1209.811903953653,762.4569720358958,273.90000000000055,12151.099999999999,273.90000000000055,4281.0999999999995,10.599929459745706,10.956643595214622,6.786936605493876,67.32963357146764,42.433000017128485
Ontario,b,0,5520226.9529997315,3970,3389.0813983814855,3363.6192400885466,580.9186016185146,606.3807599114534,371.1734616656324,95.97500000000014,3874.0249999999996,95.97500000000014,1534.0249999999999,17.140886669052623,18.784614818286016,10.952037382250325,10.984707061399744,6.723880464080087
Ontario,b,45,2724362.6565496107,11460,10456.422468827248,10374.175090575587,1003.5775311727517,1085.8249094244125,692.2690889562405,267.90000000000055,11192.099999999999,267.90000000000055,3907.0999999999995,9.597714076345177,11.259423303325654,6.620515678474526,39.85610751248526,25.41031339171985
Ontario,b,65,1606598.5882877742,33745,31966.8014074349,31771.38599514312,1778.1985925650988,1973.614004856882,1577.8416656086179,731.9250000000004,33013.075,731.9250000000004,12923.074999999999,5.562641597765627,6.826990227874363,4.935875959243252,122.84425115549573,98.21007419720169
Ontario,b,85,239264.5676500804,30385,29176.68639388088,28586.221219659,1208.3136061191226,1798.7787803410001,1457.9419453901328,1004.9500000000003,29380.05,1004.9500000000003,6860.049999999999,4.14136680844106,8.35802653384552,4.996941481661543,751.7948846365242,609.3430212877752
Ontario,b,All,10482477.576737806,80025,75333.03368878039,74887.12495464338,4691.96631121961,5137.875045356618,4651.202340712327,2917.8,77107.2,2917.8,40392.2,6.2282986380228555,7.456266725255545,6.1741869575140385,49.01393785719452,44.37121192640606
Ontario,f,0,2794513.629536306,1380,1247.3963126988003,1223.8760477823316,132.60368730119973,156.12395221766843,45.967079756913186,7,1373,7,143,10.630437652513614,14.678301569807918,3.6850421384893473,5.5868023174957315,1.6449044753644844
Ontario,f,45,1422341.2552614806,4520,4050.279406661639,4001.817969104751,469.72059333836137,518.1820308952495,252.3230179392284,74.97500000000014,4445.025,74.97500000000014,1060.0249999999999,11.597239256279334,14.159651259172623,6.229768186466944,36.43162489862448,17.739977449563735
Ontario,f,65,857660.6027640564,14790,13797.712786726264,13651.916560057965,992.2872132737365,1138.0834399420353,774.4716861690433,348.8750000000007,14441.125,348.8750000000007,4576.124999999999,7.191679002249862,9.404391397810308,5.6130439743180105,132.69624794169582,90.30048525874768
Ontario,f,85,151257.7855957743,17935,17314.403231803255,16847.666240831793,620.5967681967436,1087.3337591682057,902.0797276950401,591.9750000000001,17343.025,591.9750000000001,3663.0249999999996,3.5842804391711613,9.224249388162974,5.209996068695522,718.861349771461,596.3856499299707
Ontario,f,All,5303630.775842858,38665,36366.983193477485,36014.25902411854,2298.016806522517,2650.7409758814642,2310.6350631749515,1295.800000000001,37369.2,1295.800000000001,16744.199999999997,6.318964634203339,8.339655532629454,6.353661646560149,49.97974195253451,43.56704229297982
Ontario,m,0,2803560.8246450634,2625,2174.4030179305446,2147.781138642469,450.5969820694556,477.2188613575309,269.748688327272,73.95000000000027,2551.0499999999997,73.95000000000027,941.0499999999997,20.72279050174903,23.458663063037456,12.405643576782822,17.021883640350403,9.621645657051966
Ontario,m,45,1340445.4952025912,7005,6516.533767548862,6413.923328440975,488.46623245113824,591.0766715590257,345.845892222648,122,6883,122,1673,7.495798378021301,10.815332132065357,5.3072063240874545,44.09553940644875,25.80081722534923
Ontario,m,65,748937.9855237177,18950,18178.128718756263,17981.818215075968,771.8712812437386,968.1817849240314,695.606489909256,240.9250000000004,18709.075,240.9250000000004,5359.075,4.246153678333875,6.4759429479051,3.8266121924394048,129.2739590778001,92.87905051615614
Ontario,m,85,85607.56596774206,12085,11507.701014775612,11261.668625659926,577.2989852243886,823.3313743400737,510.94598595710085,251.97500000000014,11833.025,251.97500000000014,2538.0249999999996,5.016631771047497,9.495606725802563,4.440035288552058,961.7507109714049,596.8467625275449
Ontario,m,All,5038430.36493744,40270,37870.001092954815,37620.618846348945,2399.9989070451848,2649.381153651055,2287.6645433532053,1114.9250000000004,39155.075,1114.9250000000004,20025.075,6.3374672241339525,7.705251771897026,6.040835694031155,52.58346274046305,45.40431002625578
Quebec,b,0,2450406.8123544115,1045,913.3037988056816,885.6934967187549,131.69620119431835,159.30650328124514,51.69647372411191,17,1028,17,133,14.419758394363003,21.104005625043666,5.660380893161165,6.5012267545967,2.1097098434214954
Quebec,b,45,1882289.7879899547,7070,6420.227945710949,6366.824642525025,649.7720542890509,703.1753574749749,354.95326219148257,92,6978,92,1788,10.12070069448443,11.883139604750381,5.528670713765083,37.35744421298043,18.857524726334905
Quebec,b,65,1198493.0120607167,26275,24388.246957527743,24223.64413304118,1886.7530424722554,2051.3558669588215,1579.525482068476,1074.9000000000005,25200.1,1074.9000000000005,6400.0999999999995,7.736320883407677,9.147916305552073,6.476584745181668,171.1612705552344,131.79263176116507
Quebec,b,85,169523.47822248092,23170,20718.45165581906,20115.65199336131,2451.548344180943,3054.3480066386896,2839.729921634187,2227.925,20942.075,2227.925,7197.075,11.832681249095135,18.180607172481377,13.706284469556905,1801.7256598700706,1675.1248566923302
Quebec,b,All,6926294.397447672,58050,52742.566042586055,52327.31549314137,5307.433957413943,5722.684506858635,5374.693253613161,4004.8250000000007,54045.174999999996,4004.8250000000007,24480.175,10.062904321205291,11.729887150637097,10.190428067670165,82.62259988497507,77.59839454115215
Quebec,f,0,1280936.7909018495,430,358.06656114932963,327.57861113476093,71.93343885067037,102.42138886523907,57.84079844437224,14,416,14,116,20.08940422132044,40.57326527498184,16.15364424388406,7.99581912181075,4.515507623420603
Quebec,f,45,936052.4339337096,2915,2526.4921184661544,2477.2725395981315,388.5078815338454,437.72746040186854,267.5119888383312,69.97500000000014,2845.0249999999996,69.97500000000014,915.0249999999999,15.377363685175904,19.656579221149606,10.58827719600166,46.763134684917446,28.578739730863855
Quebec,f,65,624806.0962856421,11680,10668.795252733149,10557.277013591136,1011.2047472668518,1122.7229864088645,747.8055923580067,442.9250000000004,11237.074999999999,442.9250000000004,2612.075,9.478153093319497,11.690904993417806,7.009278692141296,179.6914263614339,119.68602688155158
Quebec,f,85,109167.61326303643,14315,12717.186602675334,12353.002932348696,1597.8133973246665,1961.9970676513042,1844.2301153003275,1363.8750000000007,12951.125,1363.8750000000007,4531.124999999999,12.564205018337393,18.83089278548129,14.501871938502141,1797.2336382622245,1689.3564493864171
Quebec,f,All,3463470.1240951032,29505,26369.867068433028,26114.019760323557,3135.132931566971,3390.9802396764417,3033.9508958942997,2223.875000000001,27281.125,2223.875000000001,10381.125,11.88907370458454,13.965017953025892,11.505370459474928,97.90701574370874,87.59858717380958
Quebec,m,0,1165214.786324102,620,538.1103950207611,511.312015789032,81.88960497923894,108.68798421096798,24.41250566053395,6,614,6,59,15.217993507833928,26.49778594262471,4.536709546298967,9.327720990723563,2.0951077815917505
Quebec,m,45,946237.3540562451,4195,3897.434276312058,3819.1480120002193,297.56572368794207,375.8519879997806,171.66224888857448,54,4141,54,671,7.634913191390957,11.891088035464016,4.404493744305293,39.72068809042596,18.141563335320487
Quebec,m,65,573686.9157750745,14615,13720.952547411856,13541.616427946368,894.0474525881435,1073.383572053632,747.3168160210766,445,14170,445,2940,6.515928464141396,9.250887426805509,5.446537428351084,187.10267613537025,130.26561970851662
Quebec,m,85,60355.864959444494,8870,7979.014134456175,7696.466606173808,890.9858655438247,1173.5333938261915,1033.5594384442763,657.9750000000001,8212.025,657.9750000000001,2952.0249999999996,11.16661595692927,18.91882335902746,12.953472960788549,1944.3568485262126,1712.4424264961922
Quebec,m,All,3462824.273352569,28575,26374.490702005627,26116.17916435717,2200.5092979943743,2458.8208356428277,2239.5587875873557,1407,27168,1407,11123,8.343324323707368,10.404019501442118,8.491382119530556,71.00622617682805,64.67434125437454
Quebec_isq,b,0,4492949.921786308,2785,2531.697663524918,2475.4694159197284,253.3023364750822,309.5305840802716,79.76080087443964,19,2766,19,281,10.005236412092188,14.775332279739285,3.1504868066824177,6.889250703181849,1.775243487306182
Quebec_isq,b,50,2063802.6854877274,12455,11481.19838852656,11410.452569187684,973.8016114734398,1044.5474308123155,627.6055020803228,236.95000000000027,12218.05,236.95000000000027,3393.0499999999997,8.481707035448348,9.774312135198592,5.466376251345895,50.61275664371293,30.410150470949898
Quebec_isq,b,70,1030474.9380189471,50120,45960.60268066353,45225.29895017067,4159.3973193364745,4894.701049829334,4556.408031238206,3369.9000000000005,46750.1,3369.9000000000005,18710.1,9.04991901049723,12.44879505722083,9.913725594279832,474.9946718004835,442.1658269533216
Quebec_isq,b,All,7587227.545292983,65365,59852.417700488324,59362.48309528352,5512.58229951168,6002.516904716485,5481.775306656374,3982.875000000001,61382.125,3982.875000000001,26812.125,9.21029176648731,10.936960806542007,9.158820173460835,79.11344254384949,72.25004488045434
Canada,b,0,15361332.13542424,11805,9240.934170562883,9223.42954406148,2564.0658294371174,2581.5704559385194,2467.242403403123,1415.8750000000007,10389.125,1415.8750000000007,8814.125,27.746824965001714,28.179052813531168,26.69905831882837,16.80564181009568,16.061383099148674
Canada,b,45,7413196.691262209,31970,28835.98874624201,28768.497676934778,3134.01125375799,3201.5023230652205,2987.631590833962,1346.9250000000004,30623.075,1346.9250000000004,23513.075,10.868402264050768,11.363100809373773,10.360773882682683,43.18652878641099,40.3015286826994
Canada,b,65,4373920.960950095,94020,89427.9197472107,89111.43240871033,4592.08025278929,4908.567591289666,4532.162664861169,2418.875000000001,91601.125,2418.875000000001,51726.125,5.134951439964053,5.863506834707,5.0679504540331655,112.22350918347266,103.61784552861926
Canada,b,85,622865.5288117543,80190,76730.60689034296,75398.81693245826,3459.3931096570436,4791.183067541739,4383.546613453459,3454.9750000000004,76735.025,3454.9750000000004,21510.025,4.508491786857527,8.120781299408675,5.712904916441053,769.2162827957293,703.7709442383153
Canada,b,All,27771315.316448297,217870,203774.1408042939,203298.93564868835,14095.85919570611,14571.06435131166,14013.485633360091,9756.500000000004,208113.5,9756.500000000004,153398.5,6.917393512282732,7.4010567044570985,6.876969559556989,52.468038280785215,50.4602877958043
Canada,f,0,7536427.212480951,3910,3227.2761215148785,3226.2633646962645,682.7238784851215,683.7366353037354,405.10027826781015,153.97500000000014,3756.0249999999996,153.97500000000014,1351.0249999999999,21.154802154476073,21.22422489172129,12.552389786767204,9.072424054881212,5.375229758696937
Canada,f,45,3739301.6739015523,12285,11132.180201143992,11113.783142768725,1152.8197988560084,1171.2168572312744,690.4208048084486,206.9250000000004,12078.074999999999,206.9250000000004,4573.075,10.35574144530591,10.703951123795097,6.202026847692399,31.321807101196992,18.46389687216838
Canada,f,65,2302349.2651056284,40705,38828.29174632922,38516.49201745314,1876.7082536707821,2188.507982546855,1521.6643571395937,727.9250000000004,39977.075,727.9250000000004,13027.074999999999,4.833352612913244,6.491525007755006,3.918957772030862,95.05542950046068,66.09181240231082
Canada,f,85,393563.0428083819,47670,45867.52000314396,44873.51267638513,1802.4799968560405,2796.4873236148715,2639.5005825413455,2015.9500000000003,45654.05,2015.9500000000003,11659.05,3.929752462597702,8.447064703201779,5.754618044229165,710.5563834601274,670.6677953566048
Canada,f,All,13971641.194296513,104535,98852.66968618275,98307.6203890049,5682.330313817256,6227.379610995113,5514.634172320676,3605.9000000000005,100929.1,3605.9000000000005,49104.1,5.748282096837998,6.8890172311915965,5.578639595498447,44.57156839625431,39.470196060945604
Canada,m,0,7824904.922943288,7665,6027.309861150702,6013.170637002133,1637.6901388492975,1651.8293629978675,1472.4439636559475,742.9250000000004,6922.075,742.9250000000004,5182.075,27.171162202977218,27.70532698498318,24.429538178328137,21.109896915866198,18.81740389379833
Canada,m,45,3673895.0173606565,19565,17703.327794947436,17626.624516313972,1861.6722050525623,1938.375483686027,1533.0706323575605,608.825000000001,18956.175,608.825000000001,10646.175,10.515944948971057,11.43201728983605,8.659787866522484,52.760774995649314,41.7287544993304
Canada,m,65,2071571.695844467,52875,50602.78915765391,50367.31828556045,2272.2108423460877,2507.681714439551,1868.5636820072734,901.825000000001,51973.174999999996,901.825000000001,18458.175,4.490287749291788,5.44629470042568,3.6926100578877907,121.05213251705997,90.20029023159451
Canada,m,85,229302.48600337238,32270,30825.693609149694,30189.38326961575,1444.3063908503054,2080.6167303842476,1708.7549451933724,1077.9000000000005,31192.1,1077.9000000000005,9692.099999999999,4.685397866997576,8.999611040920641,5.543281416013879,907.3677161762859,745.1968685451764
Canada,m,All,13799674.122151785,112370,104912.21812068723,104681.80635262033,7457.781879312768,7688.193647379661,7181.510428076866,4391.6500000000015,107978.35,4391.6500000000015,74298.35,7.108592319279339,7.564452402333188,6.845256497975782,55.71286379174902,52.041159555708795
Manitoba,b,0,584459.3403221272,680,490.6197003445256,473.8509338470519,189.3802996554744,206.14906615294808,97.54222465845744,43,637,43,147,38.60022325285486,47.043873236804565,19.881432520944585,35.27175492470155,16.689308892676202
Manitoba,b,45,239031.4825694003,1215,1194.3305357402712,1099.9302626257017,20.66946425972879,115.06973737429819,25.824403134462138,2,1213,2,88,1.7306318176749436,19.043935566317693,2.1622492569408847,48.13999232962498,10.803766456564688
Manitoba,b,65,136769.29566235558,3235,3354.7454031313496,3126.8850554570445,-119.74540313134979,108.11494454295531,0,0,3235,0,0,-3.569433406766964,10.744727940380038,0,79.04913454395518,0
Manitoba,b,85,20943.008790488035,2655,2701.355928188467,2544.3241879455654,-46.35592818846668,110.67581205443436,0,0,2655,0,0,-1.7160244492310683,10.52175479703703,0,528.4618516929692,0
Manitoba,b,All,981203.1273443712,7810,7715.964071858197,7533.453551979213,94.03592814180337,276.54644802078644,69.35605907718335,10,7800,10,475,1.2187191032261735,6.093579322317111,0.8988644637439425,28.184423827639048,7.068471058066814
Manitoba,f,0,286081.3403444745,260,167.52467733897268,162.99782584086557,92.47532266102733,97.00217415913441,76.01237441817938,24,236,24,101,55.201015235451536,62.28857663191414,45.373837231379625,33.90720067318364,26.570196548524216
Manitoba,f,45,120090.90425621736,485,472.6683415225321,412.9000478742922,12.331658477467919,72.09995212570776,12.362937310248814,5,480,5,20,2.60894529930773,31.937086578903706,2.61556280042492,60.037812665545815,10.294649196638685
Manitoba,f,65,71607.22108699418,1400,1412.1832541632123,1302.2616752289339,-12.183254163212176,97.738324771066,18.175545705208194,3.9750000000001364,1396.0249999999999,3.9750000000001364,51.024999999999864,-0.8627247297611884,15.946096522332077,1.28705291268858,136.49227450444653,25.382280486945707
Manitoba,f,85,13540.026264830127,1660,1647.0401143859842,1550.720587737625,12.959885614015775,109.27941226237498,24.184851380382817,9,1651,9,61,0.7868591360233657,13.258283957568807,1.4683826562049918,807.0841970685498,178.61746282724985
Manitoba,f,All,491319.4919525161,3790,3679.526490017145,3595.357357960765,110.47350998285494,194.6426420392351,54.29200743799052,7,3783,7,253,3.002383874190828,7.754772233649487,1.4755161454955923,39.61630776457094,11.050244968346913
Manitoba,m,0,298377.9999776528,415,324.9556098486204,290.9969666890707,90.04439015137963,124.00303331092934,33.72833328440665,16,399,16,44,27.70975093900565,54.282928879894676,10.379366369492393,41.55904031805851,11.303894150015335
Manitoba,m,45,118940.57831318294,750,721.3852495365808,671.2410332086415,28.61475046341925,78.75896679135853,21.089340335468815,2,748,2,58,3.9666392516067406,19.20371025339729,2.923450451616061,66.21707066530143,17.730988561312007
Manitoba,m,65,65162.0745753614,1825,1944.3491712213058,1767.0465406431786,-119.34917122130577,57.95345935682152,17.647921367682287,3,1822,3,67,-6.138258137366293,13.313519736119627,0.9076518574385961,88.93740681904939,27.083117722521354
Manitoba,m,85,7402.982525657909,1000,1053.8963363228966,933.3822125273508,-53.89633632289653,66.61778747264918,0,0,1000,0,0,-5.114007371061168,20.04879766901617,0,899.8776809449352,0
Manitoba,m,All,489883.63539185503,4020,4038.302297163178,3880.936578238192,-18.302297163178082,139.06342176180783,0,0,4020,0,0,-0.453217610183243,7.638082579060401,0,28.387031473417522,0
Saskatchewan,b,0,540877.1975902925,640,545.2555890223292,516.2460800376334,94.74441097767075,123.7539199623666,34.09492848700543,9,631,9,66,17.37614668884959,29.59120366316896,6.253017699119656,22.880225033281693,6.303635767768472
Saskatchewan,b,45,218645.2926173521,1185,1082.6066969869873,1026.3431492620273,102.39330301301258,158.6568507379727,43.758991753828724,11,1174,11,114,9.458033401971777,20.940403666889317,4.042002684411128,72.56357950300614,20.01369031548769
Saskatchewan,b,65,125759.46482559058,2965,2790.074086585134,2717.326183280697,174.92591341486587,247.67381671930318,21.18829278026503,5,2960,5,85,6.269579516039436,11.791801882131292,0.7594168514069022,196.94248624768673,16.848268883499145
Saskatchewan,b,85,21312.973447349545,2765,2766.4063851393475,2605.497687848049,-1.4063851393476199,159.5023121519514,26.460950798163566,8,2757,8,92,-0.05083798052601951,12.297497362505293,0.9565098945804706,748.3813206354222,124.15419586352564
Saskatchewan,b,All,906594.9284805848,7575,7172.962329500425,7077.049776534971,402.03767049957514,497.95022346502884,189.65718552007402,30.950000000000273,7544.049999999999,30.950000000000273,1214.0499999999997,5.604904250592591,8.391388999403748,2.6440566227438067,54.92532638579532,20.919727163920005
Saskatchewan,f,0,263654.465192296,240,183.19765962629202,178.71592807532065,56.802340373707985,61.284071924679345,10.779586482125087,2,238,2,18,31.0060404098939,36.799072239343666,5.884128926163434,23.24408649024089,4.088527942913089
Saskatchewan,f,45,107532.721020306,440,435.0047069828326,384.65711763887566,4.995293017167391,55.342882361124325,18.249704891787726,4,436,4,36,1.1483307966514866,27.476541277550393,4.19528906212685,51.46608570490244,16.971303914407162
Saskatchewan,f,65,65155.5735596104,1260,1233.09699836169,1153.25631141999,26.90300163830996,106.74368858001002,27.610019391137733,3,1257,3,87,2.181742529099795,16.178916488388538,2.2390792798799186,163.82894470624362,42.37552964809298
Saskatchewan,f,85,13624.886797443676,1630,1558.2112075372445,1458.1145273506334,71.78879246275548,171.88547264936662,71.17605538164273,21,1609,21,204,4.607128489097301,18.653003432464544,4.567805380769707,1261.5552349515012,522.3974073310973
Saskatchewan,f,All,449967.64656965603,3550,3410.940509483646,3284.2371777086714,139.05949051635378,265.76282229132846,119.69813943376714,24,3526,24,521,4.0768664868155335,11.949994255290575,3.509241486357295,59.06265135224289,26.601499095832793
Saskatchewan,m,0,277222.73239799653,395,364.47210108855444,307.1087478496616,30.52789891144559,87.8912521503384,21.678413635853282,7,388,7,33,8.375922003431558,47.29744965139757,5.947893836347751,31.704200947040945,7.819854255216897
Saskatchewan,m,45,111112.5715970461,750,648.5062723959732,600.2778867621857,101.49372760402679,149.7221132378142,54.0222584162717,12,738,12,123,15.650384880480473,32.9764769345942,8.330259970606125,134.74813073428544,48.619393503181115
Saskatchewan,m,65,60603.89126598018,1710,1557.4106607170015,1514.9688379223644,152.5893392829984,195.03116207763554,48.86253792209789,11,1699,11,154,9.797630331665342,15.675106901732994,3.1374215648172443,321.8129364361719,80.6260735101126
Saskatchewan,m,85,7688.086649905869,1140,1214.0133141381068,1074.846360822674,-74.01331413810685,65.15363917732617,0,0,1140,0,0,-6.096581748829733,19.009283553453592,0,847.4623419875724,0
Saskatchewan,m,All,456627.28191092866,4010,3762.6654331627074,3703.0607366802865,247.33456683729258,306.9392633197135,43.07081986649419,5,4005,5,225,6.573387170099676,9.89840528866759,1.1446890676722,67.21877458464827,9.432379880205174
